order_id,plant_id,supplier_id,material_id,order_date,expected_delivery_date,quantity,status,updated_at_order,delivery_id,delivery_date,delivered_quantity,delivery_status,updated_at_delivery,delivery_delay_days,on_time_flag,has_delivery,order_day
ORD100727,NJ01,SUP011,MAT0072,2024-01-19 18:06:08,2024-01-28,94,CONFIRMED,2024-01-21 18:06:08,,,,,,,0,0,2024-01-19
ORD101982,SH01,SUP009,MAT0004,2024-02-18 11:04:46,2024-02-24,102,CONFIRMED,2024-02-20 01:04:46,DEL500660,2024-02-24 16:17:00,100.0,DELIVERED,2024-02-27 02:04:46,0.0,1,1,2024-02-18
ORD100533,NJ01,SUP011,MAT0024,2024-01-14 15:57:58,2024-01-23,140,CREATED,2024-01-15 22:57:58,,,,,,,0,0,2024-01-14
ORD100927,SH01,SUP018,MAT0030,2024-01-23 15:10:50,2024-01-27,128,CREATED,2024-01-24 17:10:50,DEL500661,2024-01-27 13:41:00,132.0,DELIVERED,2024-01-29 18:10:50,0.0,1,1,2024-01-23
ORD101592,NJ02,SUP002,MAT0011,2024-02-09 06:29:51,2024-02-19,136,CREATED,2024-02-09 23:29:51,DEL500662,2024-02-18 08:41:00,154.0,LATE,2024-02-19 15:29:51,-1.0,1,1,2024-02-09
ORD100651,NJ01,SUP009,MAT0062,2024-01-17 17:36:06,2024-01-25,172,CREATED,2024-01-17 22:36:06,DEL500663,2024-01-25 11:22:00,188.0,DELIVERED,2024-01-28 10:36:06,0.0,1,1,2024-01-17
ORD101996,SH01,SUP006,MAT0065,2024-02-18 15:11:57,2024-02-27,125,CREATED,2024-02-19 19:11:57,DEL500664,2024-02-27 08:06:00,116.0,ON_TIME,2024-02-21 01:11:57,0.0,1,1,2024-02-18
ORD100384,NJ02,SUP019,MAT0055,2024-01-10 12:25:01,2024-01-15,184,OPEN,2024-01-10 12:25:01,,,,,,,0,0,2024-01-10
ORD100171,NJ02,SUP017,MAT0029,2024-01-05 18:23:32,2024-01-08,148,CONFIRMED,2024-01-05 20:23:32,,,,,,,0,0,2024-01-05
ORD101852,NJ01,SUP007,MAT0075,2024-02-15 12:16:40,2024-02-20,110,OPEN,2024-02-15 21:16:40,DEL500666,2024-02-25 13:16:00,91.0,LATE,2024-02-25 01:16:40,5.0,0,1,2024-02-15
ORD101310,NJ02,SUP008,MAT0047,2024-02-02 11:43:56,2024-02-09,135,CREATED,2024-02-03 12:43:56,DEL500668,2024-02-09 15:33:00,129.0,DELIVERED,2024-02-08 01:43:56,0.0,1,1,2024-02-02
ORD102296,SH01,SUP002,MAT0064,2024-02-26 17:50:49,2024-03-03,141,CONFIRMED,2024-02-27 06:50:49,DEL500669,2024-03-03 14:52:00,145.0,ON_TIME,2024-02-29 11:50:49,0.0,1,1,2024-02-26
ORD100015,SH01,SUP018,MAT0069,2024-01-01 08:16:08,2024-01-06,100,OPEN,2024-01-03 07:16:08,DEL500670,2024-01-05 16:54:00,87.0,ON_TIME,2024-01-04 10:16:08,-1.0,1,1,2024-01-01
ORD100534,SH01,SUP002,MAT0001,2024-01-14 11:40:11,2024-01-21,112,OPEN,2024-01-15 04:40:11,DEL500671,2024-01-20 16:47:00,116.0,ON_TIME,2024-01-18 23:40:11,-1.0,1,1,2024-01-14
ORD101406,NJ01,SUP005,MAT0078,2024-02-03 09:37:24,2024-02-06,145,CREATED,2024-02-03 11:37:24,DEL500672,2024-02-08 20:12:00,150.0,DELIVERED,2024-02-07 17:37:24,2.0,0,1,2024-02-03
ORD101559,NJ01,SUP008,MAT0015,2024-02-08 07:43:03,2024-02-13,141,CREATED,2024-02-08 09:43:03,DEL500673,2024-02-12 14:02:00,143.0,ON_TIME,2024-02-11 10:43:03,-1.0,1,1,2024-02-08
ORD102197,SH01,SUP008,MAT0027,2024-02-23 14:11:07,2024-02-29,152,CREATED,2024-02-25 06:11:07,DEL500674,2024-03-04 12:17:00,135.0,LATE,2024-02-26 18:11:07,4.0,0,1,2024-02-23
ORD100730,SH01,SUP006,MAT0070,2024-01-19 14:44:31,2024-01-24,98,OPEN,2024-01-20 10:44:31,DEL500675,2024-01-24 09:12:00,105.0,LATE,2024-01-22 14:44:31,0.0,1,1,2024-01-19
ORD100532,NJ01,SUP005,MAT0026,2024-01-14 14:19:26,2024-01-16,92,OPEN,2024-01-15 16:19:26,DEL500676,2024-01-16 19:13:00,123.0,DELIVERED,2024-01-15 14:19:26,0.0,1,1,2024-01-14
ORD100890,SH01,SUP014,MAT0028,2024-01-22 16:31:06,2024-01-26,127,CONFIRMED,2024-01-24 09:31:06,DEL500677,2024-01-26 19:18:00,130.0,LATE,2024-01-30 23:31:06,0.0,1,1,2024-01-22
ORD100856,NJ01,SUP010,MAT0004,2024-01-22 06:45:35,2024-01-29,127,CREATED,2024-01-23 09:45:35,DEL500678,2024-01-29 15:33:00,82.0,ON_TIME,2024-02-01 08:45:35,0.0,1,1,2024-01-22
ORD100066,NJ02,SUP019,MAT0078,2024-01-02 06:19:18,2024-01-07,155,CONFIRMED,2024-01-03 02:19:18,DEL500679,2024-01-07 07:37:00,173.0,DELIVERED,2024-01-10 00:19:18,0.0,1,1,2024-01-02
ORD102139,NJ01,SUP015,MAT0001,2024-02-22 06:42:17,2024-02-27,64,CONFIRMED,2024-02-22 08:42:17,DEL500680,2024-02-27 09:43:00,53.0,LATE,2024-02-26 20:42:17,0.0,1,1,2024-02-22
ORD101629,NJ02,SUP003,MAT0054,2024-02-09 17:53:48,2024-02-11,102,CONFIRMED,2024-02-11 16:53:48,DEL500681,2024-02-10 18:45:00,135.0,ON_TIME,2024-02-11 05:53:48,-1.0,1,1,2024-02-09
ORD100679,NJ02,SUP012,MAT0080,2024-01-18 18:54:34,2024-01-20,131,OPEN,2024-01-20 01:54:34,DEL500682,2024-01-23 11:34:00,132.0,DELIVERED,2024-01-28 07:54:34,3.0,0,1,2024-01-18
ORD100634,SH01,SUP018,MAT0073,2024-01-17 16:53:17,2024-01-23,184,CREATED,2024-01-18 16:53:17,DEL500683,2024-01-23 07:03:00,158.0,DELIVERED,2024-01-28 10:53:17,0.0,1,1,2024-01-17
ORD101987,SH01,SUP006,MAT0024,2024-02-18 08:46:12,2024-02-23,157,CREATED,2024-02-20 01:46:12,DEL500684,2024-02-23 13:07:00,126.0,DELIVERED,2024-02-22 22:46:12,0.0,1,1,2024-02-18
ORD101866,SH01,SUP016,MAT0039,2024-02-15 09:06:34,2024-02-20,180,CONFIRMED,2024-02-15 09:06:34,DEL500685,2024-02-20 12:05:00,203.0,ON_TIME,2024-02-25 05:06:34,0.0,1,1,2024-02-15
ORD101373,SH01,SUP016,MAT0002,2024-02-03 06:05:47,2024-02-09,70,OPEN,2024-02-05 01:05:47,DEL500686,2024-02-09 19:36:00,86.0,DELIVERED,2024-02-06 06:05:47,0.0,1,1,2024-02-03
ORD102169,NJ02,,MAT0039,2024-02-23 12:49:47,2024-02-27,97,CREATED,2024-02-24 02:49:47,DEL500687,2024-02-27 08:23:00,130.0,DELIVERED,2024-03-01 12:49:47,0.0,1,1,2024-02-23
ORD100877,NJ02,SUP018,MAT0030,2024-01-22 13:25:30,2024-01-28,162,OPEN,2024-01-24 08:25:30,DEL500689,2024-01-27 20:25:00,161.0,LATE,2024-01-30 17:25:30,-1.0,1,1,2024-01-22
ORD101847,SH01,SUP016,MAT0032,2024-02-14 16:44:04,2024-02-23,139,OPEN,2024-02-15 13:44:04,DEL500690,2024-02-23 11:56:00,133.0,DELIVERED,2024-02-18 14:44:04,0.0,1,1,2024-02-14
ORD102380,NJ01,SUP011,MAT0022,2024-02-28 06:55:51,2024-03-01,148,CONFIRMED,2024-02-29 22:55:51,DEL500691,2024-03-06 09:58:00,138.0,DELIVERED,2024-03-03 22:55:51,5.0,0,1,2024-02-28
ORD100583,SH01,SUP019,MAT0054,2024-01-16 18:22:35,2024-01-25,104,CONFIRMED,2024-01-18 17:22:35,DEL500692,2024-01-28 07:09:00,98.0,LATE,2024-01-19 19:22:35,3.0,0,1,2024-01-16
ORD100371,SH01,SUP016,MAT0018,2024-01-10 17:04:52,2024-01-18,90,CONFIRMED,2024-01-11 12:04:52,DEL500693,2024-01-18 14:16:00,93.0,DELIVERED,2024-01-14 07:04:52,0.0,1,1,2024-01-10
ORD101117,SH01,SUP002,MAT0057,2024-01-28 17:55:32,2024-01-31,113,OPEN,2024-01-30 17:55:32,DEL500694,2024-02-02 13:19:00,100.0,DELIVERED,2024-02-02 04:55:32,2.0,0,1,2024-01-28
ORD100001,NJ01,SUP008,MAT0018,2024-01-01 16:07:01,2024-01-07,115,CONFIRMED,2024-01-01 22:07:01,,,,,,,0,0,2024-01-01
ORD100427,NJ02,SUP014,MAT0052,2024-01-11 14:18:40,2024-01-21,71,CREATED,2024-01-13 06:18:40,DEL500695,2024-01-21 16:06:00,45.0,ON_TIME,2024-01-15 07:18:40,0.0,1,1,2024-01-11
ORD101602,SH01,SUP016,MAT0048,2024-02-09 10:18:42,2024-02-12,120,CONFIRMED,2024-02-10 03:18:42,DEL500696,2024-02-12 17:26:00,122.0,DELIVERED,2024-02-13 06:18:42,0.0,1,1,2024-02-09
ORD100068,NJ01,SUP008,MAT0040,2024-01-02 10:32:42,2024-01-09,97,CREATED,2024-01-02 22:32:42,,,,,,,0,0,2024-01-02
ORD102308,SH01,SUP003,MAT0030,2024-02-26 09:10:12,2024-03-06,158,CONFIRMED,2024-02-27 16:10:12,DEL500635,2024-03-11 10:46:00,147.0,DELIVERED,2024-03-01 21:10:12,5.0,0,1,2024-02-26
ORD100549,NJ02,SUP006,MAT0006,2024-01-15 14:12:22,2024-01-23,108,CONFIRMED,2024-01-16 21:12:22,DEL500697,2024-01-22 08:56:00,95.0,DELIVERED,2024-01-17 04:12:22,-1.0,1,1,2024-01-15
ORD100728,SH01,SUP007,MAT0003,2024-01-19 11:51:57,2024-01-28,126,CONFIRMED,2024-01-20 11:51:57,DEL500698,2024-01-27 13:26:00,77.0,DELIVERED,2024-01-20 13:51:57,-1.0,1,1,2024-01-19
ORD101464,SH01,SUP012,MAT0017,2024-02-06 14:12:20,2024-02-14,140,CONFIRMED,2024-02-08 09:12:20,DEL500699,2024-02-14 14:05:00,148.0,DELIVERED,2024-02-09 13:12:20,0.0,1,1,2024-02-06
ORD102373,NJ01,,MAT0024,2024-02-28 15:45:47,2024-03-03,139,CONFIRMED,2024-02-29 05:45:47,,,,,,,0,0,2024-02-28
ORD101146,NJ02,SUP001,MAT0019,2024-01-29 10:23:19,2024-02-04,93,CREATED,2024-01-30 23:23:19,,,,,,,0,0,2024-01-29
ORD100166,SH01,SUP007,MAT0009,2024-01-05 18:21:15,2024-01-09,88,CONFIRMED,2024-01-06 07:21:15,DEL500700,2024-01-14 18:59:00,71.0,LATE,2024-01-08 05:21:15,5.0,0,1,2024-01-05
ORD100039,NJ01,SUP002,MAT0066,2024-01-01 13:32:58,2024-01-11,126,CREATED,2024-01-02 00:32:58,DEL500701,2024-01-10 15:45:00,135.0,DELIVERED,2024-01-03 04:32:58,-1.0,1,1,2024-01-01
ORD101049,SH01,SUP003,MAT0046,2024-01-26 07:52:10,2024-02-01,154,OPEN,2024-01-27 21:52:10,DEL500702,2024-01-31 10:52:00,163.0,DELIVERED,2024-01-31 19:52:10,-1.0,1,1,2024-01-26
ORD100492,NJ01,SUP007,MAT0022,2024-01-13 15:30:12,2024-01-16,97,CONFIRMED,2024-01-14 09:30:12,DEL500703,2024-01-19 17:11:00,101.0,DELIVERED,2024-01-22 04:30:12,3.0,0,1,2024-01-13
ORD100484,NJ02,SUP013,MAT0045,2024-01-13 17:26:10,2024-01-21,83,CONFIRMED,2024-01-14 17:26:10,,,,,,,0,0,2024-01-13
ORD100665,SH01,SUP002,MAT0047,2024-01-17 14:44:14,2024-01-21,80,CREATED,2024-01-19 07:44:14,DEL500704,2024-01-22 08:39:00,117.0,DELIVERED,2024-01-23 21:44:14,1.0,0,1,2024-01-17
ORD100125,SH01,SUP001,MAT0070,2024-01-04 11:07:49,2024-01-12,123,OPEN,2024-01-05 13:07:49,DEL500705,2024-01-12 18:19:00,120.0,LATE,2024-01-07 19:07:49,0.0,1,1,2024-01-04
ORD101763,NJ02,SUP011,MAT0022,2024-02-12 16:39:47,2024-02-14,56,CONFIRMED,2024-02-14 14:39:47,DEL500706,2024-02-13 08:31:00,51.0,LATE,2024-02-21 21:39:47,-1.0,1,1,2024-02-12
ORD100692,NJ02,SUP001,MAT0053,2024-01-18 14:35:59,2024-01-24,179,CREATED,2024-01-19 12:35:59,DEL500707,2024-01-24 18:43:00,189.0,DELIVERED,2024-01-27 11:35:59,0.0,1,1,2024-01-18
ORD102291,NJ02,SUP014,MAT0060,2024-02-26 15:40:50,2024-02-29,103,CONFIRMED,2024-02-28 03:40:50,,,,,,,0,0,2024-02-26
ORD101001,SH01,SUP006,MAT0009,2024-01-25 12:25:44,2024-01-28,135,OPEN,2024-01-26 00:25:44,DEL500708,2024-02-02 13:54:00,134.0,LATE,2024-02-01 23:25:44,5.0,0,1,2024-01-25
ORD101355,SH01,SUP002,MAT0031,2024-02-03 14:32:13,2024-02-06,121,CREATED,2024-02-04 02:32:13,,,,,,,0,0,2024-02-03
ORD101162,NJ02,SUP017,MAT0065,2024-01-29 09:15:48,2024-02-03,123,OPEN,2024-01-29 16:15:48,DEL500709,2024-02-05 11:04:00,140.0,ON_TIME,2024-02-06 22:15:48,2.0,0,1,2024-01-29
ORD101765,NJ01,SUP006,MAT0057,2024-02-12 14:09:46,2024-02-18,129,CREATED,2024-02-13 07:09:46,,,,,,,0,0,2024-02-12
ORD100700,SH01,SUP002,MAT0004,2024-01-19 07:06:04,2024-01-28,107,OPEN,2024-01-20 16:06:04,DEL500710,2024-01-31 19:39:00,87.0,DELIVERED,2024-01-27 21:06:04,3.0,0,1,2024-01-19
ORD100266,NJ01,SUP012,MAT0066,2024-01-07 17:55:22,2024-01-15,160,CONFIRMED,2024-01-07 23:55:22,,,,,,,0,0,2024-01-07
ORD100327,SH01,SUP014,MAT0054,2024-01-09 08:51:29,2024-01-11,114,CONFIRMED,2024-01-10 17:51:29,DEL500711,2024-01-11 12:00:00,95.0,DELIVERED,2024-01-16 11:51:29,0.0,1,1,2024-01-09
ORD101116,NJ02,SUP002,MAT0072,2024-01-28 09:31:16,2024-02-04,124,OPEN,2024-01-28 18:31:16,DEL500712,2024-02-03 11:09:00,135.0,DELIVERED,2024-02-01 19:31:16,-1.0,1,1,2024-01-28
ORD101314,NJ01,SUP011,MAT0003,2024-02-02 13:32:26,2024-02-07,30,CONFIRMED,2024-02-03 12:32:26,DEL500195,2024-02-07 20:55:00,22.0,DELIVERED,2024-02-09 16:32:26,0.0,1,1,2024-02-02
ORD100703,NJ02,SUP016,MAT0060,2024-01-19 06:02:42,2024-01-26,60,CONFIRMED,2024-01-19 23:02:42,,,,,,,0,0,2024-01-19
ORD100569,NJ02,SUP012,MAT0007,2024-01-15 14:35:13,2024-01-24,199,CREATED,2024-01-16 19:35:13,DEL500713,2024-01-23 18:26:00,181.0,LATE,2024-01-24 18:35:13,-1.0,1,1,2024-01-15
ORD101032,SH01,SUP006,MAT0033,2024-01-26 12:17:52,2024-02-01,161,CONFIRMED,2024-01-28 02:17:52,,,,,,,0,0,2024-01-26
ORD102057,NJ02,SUP020,MAT0064,2024-02-20 10:45:50,2024-02-23,88,CREATED,2024-02-22 01:45:50,DEL500714,2024-02-22 20:16:00,97.0,ON_TIME,2024-02-26 15:45:50,-1.0,1,1,2024-02-20
ORD101016,SH01,SUP011,MAT0049,2024-01-25 11:22:51,2024-01-27,178,CREATED,2024-01-26 14:22:51,DEL500715,2024-01-27 07:25:00,183.0,DELIVERED,2024-01-31 07:22:51,0.0,1,1,2024-01-25
ORD102121,NJ02,SUP007,MAT0042,2024-02-21 08:53:12,2024-02-27,117,OPEN,2024-02-22 09:53:12,DEL500716,2024-02-28 17:45:00,106.0,ON_TIME,2024-03-01 08:53:12,1.0,0,1,2024-02-21
ORD101723,NJ02,SUP014,MAT0012,2024-02-11 16:36:30,2024-02-19,63,CREATED,2024-02-12 18:36:30,DEL500717,2024-02-19 14:15:00,68.0,DELIVERED,2024-02-18 23:36:30,0.0,1,1,2024-02-11
ORD101295,SH01,SUP005,MAT0034,2024-02-01 11:40:45,2024-02-03,87,CONFIRMED,2024-02-02 16:40:45,DEL500718,2024-02-02 15:55:00,68.0,ON_TIME,2024-02-05 10:40:45,-1.0,1,1,2024-02-01
ORD100400,NJ01,SUP020,MAT0018,2024-01-11 17:39:40,2024-01-19,144,CREATED,2024-01-12 06:39:40,DEL500719,2024-01-18 15:01:00,129.0,LATE,2024-01-19 01:39:40,-1.0,1,1,2024-01-11
ORD102272,NJ01,SUP020,MAT0037,2024-02-26 15:18:39,2024-03-07,106,CREATED,2024-02-26 19:18:39,,,,,,,0,0,2024-02-26
ORD100982,SH01,SUP017,MAT0069,2024-01-25 09:50:57,2024-02-04,151,CONFIRMED,2024-01-26 20:50:57,DEL500720,2024-02-05 07:11:00,147.0,DELIVERED,2024-01-28 20:50:57,1.0,0,1,2024-01-25
ORD101482,NJ01,SUP016,MAT0015,2024-02-06 11:21:38,2024-02-15,142,OPEN,2024-02-07 16:21:38,DEL500721,2024-02-14 08:51:00,143.0,DELIVERED,2024-02-10 11:21:38,-1.0,1,1,2024-02-06
ORD100976,NJ02,SUP006,MAT0007,2024-01-24 13:56:44,2024-01-28,140,OPEN,2024-01-25 12:56:44,DEL500722,2024-01-27 16:47:00,135.0,ON_TIME,2024-01-31 13:56:44,-1.0,1,1,2024-01-24
ORD101813,NJ02,SUP004,MAT0025,2024-02-13 10:46:41,2024-02-16,96,CONFIRMED,2024-02-14 02:46:41,,,,,,,0,0,2024-02-13
ORD101534,NJ02,SUP002,MAT0036,2024-02-07 09:12:03,2024-02-16,147,OPEN,2024-02-07 16:12:03,DEL500723,2024-02-15 07:03:00,153.0,DELIVERED,2024-02-10 10:12:03,-1.0,1,1,2024-02-07
ORD102268,NJ02,SUP003,MAT0020,2024-02-25 06:09:34,2024-03-04,136,CREATED,2024-02-25 06:09:34,,,,,,,0,0,2024-02-25
ORD100572,NJ01,SUP016,MAT0018,2024-01-15 11:44:06,2024-01-17,103,CREATED,2024-01-17 10:44:06,DEL500724,2024-01-17 08:05:00,108.0,DELIVERED,2024-01-16 11:44:06,0.0,1,1,2024-01-15
ORD101453,NJ02,SUP004,MAT0020,2024-02-05 17:21:28,2024-02-07,58,CREATED,2024-02-07 10:21:28,DEL500725,2024-02-11 20:07:00,80.0,DELIVERED,2024-02-08 17:21:28,4.0,0,1,2024-02-05
ORD100507,SH01,SUP008,MAT0007,2024-01-13 12:02:25,2024-01-20,146,CONFIRMED,2024-01-14 18:02:25,DEL500726,2024-01-25 20:29:00,144.0,ON_TIME,2024-01-20 13:02:25,5.0,0,1,2024-01-13
ORD102180,SH01,SUP016,MAT0062,2024-02-23 13:51:13,2024-02-28,51,OPEN,2024-02-24 02:51:13,DEL500727,2024-02-27 09:48:00,68.0,DELIVERED,2024-03-05 13:51:13,-1.0,1,1,2024-02-23
ORD101795,NJ01,SUP007,MAT0039,2024-02-13 09:08:31,2024-02-18,123,OPEN,2024-02-13 14:08:31,,,,,,,0,0,2024-02-13
ORD100104,NJ01,SUP012,MAT0023,2024-01-03 07:53:12,2024-01-09,186,IN_PROGRESS,2024-01-03 07:53:12,DEL500728,2024-01-08 20:40:00,199.0,LATE,2024-01-12 17:53:12,-1.0,1,1,2024-01-03
ORD101598,NJ02,SUP013,MAT0008,2024-02-09 13:01:53,2024-02-19,86,CREATED,2024-02-10 08:01:53,,,,,,,0,0,2024-02-09
ORD100913,NJ02,SUP008,MAT0023,2024-01-23 16:17:33,2024-02-01,102,CONFIRMED,2024-01-25 12:17:33,,,,,,,0,0,2024-01-23
ORD101833,NJ01,SUP001,MAT0080,2024-02-14 16:26:26,2024-02-22,100,CREATED,2024-02-15 00:26:26,DEL500729,2024-02-21 12:14:00,134.0,DELIVERED,2024-02-23 21:26:26,-1.0,1,1,2024-02-14
ORD100394,NJ02,SUP006,MAT0011,2024-01-11 13:26:45,2024-01-20,104,CONFIRMED,2024-01-11 14:26:45,DEL500730,2024-01-20 15:33:00,102.0,LATE,2024-01-21 12:26:45,0.0,1,1,2024-01-11
ORD100501,SH01,,MAT0041,2024-01-13 16:27:12,2024-01-17,88,CONFIRMED,2024-01-13 20:27:12,DEL500731,2024-01-16 16:48:00,81.0,DELIVERED,2024-01-18 06:27:12,-1.0,1,1,2024-01-13
ORD101060,SH01,SUP007,MAT0037,2024-01-27 12:08:27,2024-02-01,156,CONFIRMED,2024-01-29 07:08:27,DEL500732,2024-01-31 07:35:00,174.0,ON_TIME,2024-01-30 12:08:27,-1.0,1,1,2024-01-27
ORD100422,SH01,SUP010,MAT0027,2024-01-11 10:49:44,2024-01-13,110,OPEN,2024-01-13 00:49:44,DEL500733,2024-01-15 09:57:00,115.0,DELIVERED,2024-01-22 10:49:44,2.0,0,1,2024-01-11
ORD101922,NJ02,SUP019,MAT0026,2024-02-16 16:45:06,2024-02-25,114,CREATED,2024-02-17 06:45:06,DEL500734,2024-02-28 14:31:00,133.0,DELIVERED,2024-02-25 22:45:06,3.0,0,1,2024-02-16
ORD101499,SH01,SUP020,MAT0013,2024-02-06 17:43:27,2024-02-12,103,CREATED,2024-02-06 23:43:27,DEL500735,2024-02-13 14:56:00,113.0,LATE,2024-02-15 20:43:27,1.0,0,1,2024-02-06
ORD101000,NJ02,SUP017,MAT0011,2024-01-25 13:43:06,2024-02-02,180,CREATED,2024-01-25 22:43:06,,,,,,,0,0,2024-01-25
ORD102005,NJ01,SUP011,MAT0072,2024-02-18 07:31:01,2024-02-27,96,OPEN,2024-02-19 22:31:01,DEL500736,2024-03-03 07:43:00,64.0,ON_TIME,2024-02-24 18:31:01,5.0,0,1,2024-02-18
ORD102151,SH01,SUP012,MAT0053,2024-02-22 16:52:25,2024-02-27,145,CONFIRMED,2024-02-24 16:52:25,DEL500737,2024-02-28 07:10:00,150.0,DELIVERED,2024-02-27 22:52:25,1.0,0,1,2024-02-22
ORD101140,SH01,SUP017,MAT0052,2024-01-28 09:28:04,2024-02-04,139,CONFIRMED,2024-01-29 20:28:04,DEL500738,2024-02-03 09:10:00,143.0,DELIVERED,2024-02-05 03:28:04,-1.0,1,1,2024-01-28
ORD101605,NJ01,SUP012,MAT0018,2024-02-09 16:57:42,2024-02-18,135,OPEN,2024-02-11 14:57:42,DEL500739,2024-02-23 17:48:00,136.0,LATE,2024-02-19 03:57:42,5.0,0,1,2024-02-09
ORD102192,NJ02,SUP009,MAT0035,2024-02-23 11:34:33,2024-02-26,176,OPEN,2024-02-25 01:34:33,,,,,,,0,0,2024-02-23
ORD101203,SH01,SUP018,MAT0007,2024-01-30 16:09:03,2024-02-04,116,OPEN,2024-01-31 14:09:03,DEL500740,2024-02-04 13:51:00,114.0,LATE,2024-02-05 18:09:03,0.0,1,1,2024-01-30
ORD101975,SH01,SUP009,MAT0047,2024-02-18 16:36:56,2024-02-26,167,OPEN,2024-02-19 19:36:56,DEL500741,2024-02-26 16:54:00,143.0,DELIVERED,2024-02-21 18:36:56,0.0,1,1,2024-02-18
ORD101970,SH01,SUP010,MAT0079,2024-02-18 08:58:24,2024-02-21,49,CONFIRMED,2024-02-18 13:58:24,DEL500742,2024-02-25 11:52:00,62.0,DELIVERED,2024-02-25 10:58:24,4.0,0,1,2024-02-18
ORD101083,NJ02,SUP005,MAT0016,2024-01-27 08:24:49,2024-02-04,186,OPEN,2024-01-28 15:24:49,DEL500743,2024-02-06 10:23:00,191.0,DELIVERED,2024-02-06 08:24:49,2.0,0,1,2024-01-27
ORD101690,NJ01,SUP006,MAT0037,2024-02-11 10:17:31,2024-02-20,112,OPEN,2024-02-13 00:17:31,DEL500744,2024-02-23 20:13:00,128.0,DELIVERED,2024-02-22 03:17:31,3.0,0,1,2024-02-11
ORD102433,NJ02,SUP007,MAT0044,2024-02-29 14:00:50,2024-03-10,95,OPEN,2024-03-01 05:00:50,,,,,,,0,0,2024-02-29
ORD101675,SH01,SUP008,MAT0053,2024-02-10 15:52:52,2024-02-14,101,CONFIRMED,2024-02-12 04:52:52,DEL500745,2024-02-13 15:04:00,77.0,DELIVERED,2024-02-11 15:52:52,-1.0,1,1,2024-02-10
ORD100155,NJ01,SUP015,MAT0010,2024-01-04 13:51:18,2024-01-11,78,CREATED,2024-01-06 13:51:18,DEL500746,2024-01-10 16:51:00,85.0,DELIVERED,2024-01-05 23:51:18,-1.0,1,1,2024-01-04
ORD101826,NJ01,SUP013,MAT0069,2024-02-14 10:35:47,2024-02-23,105,CREATED,2024-02-15 10:35:47,,,,,,,0,0,2024-02-14
ORD100661,NJ02,SUP008,MAT0048,2024-01-17 15:27:05,2024-01-20,181,CREATED,2024-01-19 05:27:05,DEL500747,2024-01-20 13:30:00,177.0,DELIVERED,2024-01-27 03:27:05,0.0,1,1,2024-01-17
ORD101729,NJ01,SUP016,MAT0033,2024-02-11 14:46:53,2024-02-16,139,OPEN,2024-02-12 09:46:53,DEL500748,2024-02-16 10:42:00,141.0,ON_TIME,2024-02-17 21:46:53,0.0,1,1,2024-02-11
ORD100698,NJ02,SUP006,MAT0024,2024-01-19 17:37:33,2024-01-28,123,CREATED,2024-01-20 01:37:33,DEL500749,2024-01-28 12:01:00,119.0,DELIVERED,2024-01-25 08:37:33,0.0,1,1,2024-01-19
ORD102337,NJ02,SUP016,MAT0036,2024-02-27 11:12:55,2024-03-03,97,OPEN,2024-02-27 14:12:55,DEL500750,2024-03-05 14:32:00,105.0,ON_TIME,2024-03-05 14:12:55,2.0,0,1,2024-02-27
ORD101933,NJ01,SUP008,MAT0059,2024-02-17 16:01:34,2024-02-21,134,CREATED,2024-02-17 23:01:34,DEL500751,2024-02-20 12:47:00,131.0,DELIVERED,2024-02-21 09:01:34,-1.0,1,1,2024-02-17
ORD100364,NJ02,SUP014,MAT0039,2024-01-10 08:04:10,2024-01-18,153,OPEN,2024-01-10 12:04:10,DEL500752,2024-01-22 12:51:00,137.0,DELIVERED,2024-01-13 15:04:10,4.0,0,1,2024-01-10
ORD102360,SH01,SUP006,MAT0004,2024-02-28 11:59:22,2024-03-08,131,CONFIRMED,2024-02-28 17:59:22,DEL500753,2024-03-12 15:06:00,132.0,DELIVERED,2024-03-05 19:59:22,4.0,0,1,2024-02-28
ORD101983,NJ02,SUP007,MAT0058,2024-02-18 13:27:45,2024-02-22,148,OPEN,2024-02-19 23:27:45,DEL500754,2024-02-23 19:42:00,144.0,ON_TIME,2024-02-26 18:27:45,1.0,0,1,2024-02-18
ORD102125,NJ02,SUP015,MAT0007,2024-02-21 09:56:37,2024-02-27,193,CONFIRMED,2024-02-23 01:56:37,DEL500755,2024-02-27 11:50:00,191.0,DELIVERED,2024-02-29 09:56:37,0.0,1,1,2024-02-21
ORD102368,SH01,SUP019,MAT0043,2024-02-28 17:35:56,2024-03-09,137,OPEN,2024-02-29 03:35:56,DEL500756,2024-03-12 13:49:00,89.0,LATE,2024-03-07 21:35:56,3.0,0,1,2024-02-28
ORD102378,NJ01,SUP011,MAT0059,2024-02-28 12:46:40,2024-03-09,107,CREATED,2024-03-01 07:46:40,DEL500757,2024-03-09 07:29:00,117.0,DELIVERED,2024-03-01 04:46:40,0.0,1,1,2024-02-28
ORD101862,SH01,SUP009,MAT0012,2024-02-15 13:11:02,2024-02-21,65,CONFIRMED,2024-02-16 01:11:02,DEL500758,2024-02-20 19:41:00,60.0,LATE,2024-02-25 09:11:02,-1.0,1,1,2024-02-15
