delivery_id,order_id,delivery_date,delivered_quantity,delivery_status,updated_at
DEL501404,ORD101578,2024-02-18 13:36:00,268,DELIVERED,2024-02-11 08:43:09
DEL500186,ORD102264,2024-03-05 19:54:00,111,Late,2024-02-28 21:52:27
DEL501653,ORD101941,2024-02-18 18:34:00,-123,Late,2024-02-20 13:46:19
DEL500628,ORD100666,2024-01-23 16:26:00,90,On Time,2024-01-18 19:10:05
DEL501071,ORD100734,2024-01-29 17:54:00,61,Complete,2024-01-22 10:04:42
DEL501380,ORD101422,2024-02-13 15:20:00,152,DELIVERED,2024-02-07 17:44:24
DEL500009,ORD100277,2024-01-16 09:25:00,217,Delivered,2024-01-17 18:30:33
DEL501089,ORD100505,2024-01-18 14:13:00,79,Late,2024-01-23 08:56:26
DEL500224,ORD101493,2024-02-08 14:45:00,106,Late,2024-02-15 20:28:40
DEL501300,ORD100147,2024-01-14 19:33:00,134,Late,2024-01-06 15:22:37
DEL501824,ORD100993,2024-01-29 17:42:00,140,Complete,2024-02-02 22:34:00
DEL500161,ORD101571,2024-02-18 07:47:00,125,Complete,2024-02-18 18:57:33
DEL501687,ORD102318,2024-03-05 18:37:00,166,DELIVERED,2024-03-07 06:06:16
DEL500147,ORD101156,2024-02-07 19:07:00,94,delivered,2024-01-31 18:53:56
DEL500017,ORD101174,2024-02-08 11:53:00,147,DELIVERED,2024-02-04 04:59:00
DEL501748,ORD102082,2024-03-02 16:49:00,135,On Time,2024-02-24 23:44:22
DEL501238,ORD100765,2024-01-29 09:53:00,139,DELIVERED,2024-01-21 15:49:19
DEL500714,ORD102057,2024-02-22 20:16:00,97,On Time,2024-02-26 15:45:50
DEL500738,ORD101140,2024-02-03 09:10:00,143,Delivered,2024-02-05 03:28:04
DEL501013,ORD101989,2024-02-25 19:16:00,123,Late,2024-02-21 01:24:51
DEL501452,ORD101327,2024-02-11 13:34:00,115,On Time,2024-02-10 00:19:03
DEL501261,ORD101138,2024-02-02 20:15:00,214,Delivered,2024-02-01 11:20:33
DEL501874,ORD100041,2024-01-04 15:38:00,144,Late,2024-01-08 00:02:39
DEL500993,ORD101051,2024-01-29 14:15:00,80,DELIVERED,2024-01-30 12:40:28
DEL501500,ORD102062,2024-02-27 16:11:00,126,DELIVERED,2024-03-01 20:57:30
DEL500934,ORD101207,2024-02-06 07:09:00,186,Complete,2024-02-10 15:14:44
DEL501675,ORD101973,2024-02-27 14:49:00,142,Delivered,2024-02-24 00:00:18
DEL501149,ORD101305,2024-02-03 08:17:00,98,Late,2024-02-07 19:28:40
DEL500860,ORD100829,2024-01-27 20:33:00,102,On Time,2024-01-31 15:19:49
DEL501419,ORD101557,2024-02-14 10:52:00,27,On Time,2024-02-11 15:23:06
DEL501654,ORD101587,2024-02-16 13:16:00,182,Delivered,2024-02-12 17:19:36
DEL501047,ORD100004,2024-01-08 07:10:00,95,On Time,2024-01-07 00:44:34
DEL500312,ORD100512,2024-01-16 08:48:00,118,Late,2024-01-17 21:32:25
DEL500378,ORD101586,2024-02-12 16:21:00,89,On Time,2024-02-14 10:12:16
DEL501027,ORD101313,2024-02-06 13:01:00,76,Complete,2024-02-12 06:48:52
DEL501123,ORD100337,2024-01-14 14:31:00,146,Late,2024-01-16 15:18:09
DEL501210,ORD101091,2024-02-04 20:00:00,108,Late,2024-02-01 17:06:32
DEL500737,ORD102151,2024-02-28 07:10:00,150,Complete,2024-02-27 22:52:25
DEL500759,ORD100554,2024-01-18 10:06:00,33,Late,2024-01-21 21:47:07
DEL500744,ORD101690,2024-02-23 20:13:00,128,Delivered,2024-02-22 03:17:31
DEL501937,ORD102148,2024-02-24 15:22:00,161,DELIVERED,2024-02-25 07:52:26
DEL501417,ORD100924,2024-02-03 16:08:00,68,Late,2024-01-29 15:11:24
DEL501168,ORD101386,2024-02-11 17:26:00,132,Late,2024-02-09 05:19:23
DEL501659,ORD102369,2024-03-04 13:10:00,141,DELIVERED,2024-03-04 14:34:42
DEL500387,ORD101878,2024-02-21 20:42:00,63,Complete,2024-02-19 00:46:22
DEL500774,ORD100306,2024-01-17 14:46:00,-152,DELIVERED,2024-01-11 17:58:18
DEL501955,ORD101041,2024-02-02 20:10:00,84,Complete,2024-02-01 14:17:28
DEL500898,ORD102079,2024-02-27 12:33:00,162,Late,2024-02-22 09:20:37
DEL501451,ORD100112,2024-01-12 10:56:00,106,Late,2024-01-08 23:15:11
DEL501599,ORD102425,2024-03-07 19:59:00,90,DELIVERED,2024-03-05 12:47:02
DEL500858,ORD100083,2024-01-04 20:41:00,94,Complete,2024-01-10 20:37:36
DEL501798,ORD100820,2024-01-27 14:12:00,116,DELIVERED,2024-01-30 11:12:21
DEL500690,ORD101847,2024-02-23 11:56:00,133,Delivered,2024-02-18 14:44:04
DEL500630,ORD101537,2024-02-08 19:17:00,78,Complete,2024-02-13 17:58:33
DEL500352,ORD101932,2024-02-24 15:05:00,67,Late,2024-02-23 17:06:42
DEL500974,ORD100037,2024-01-06 17:37:00,70,DELIVERED,2024-01-03 04:50:29
DEL501812,ORD101607,2024-02-19 17:42:00,121,On Time,2024-02-16 15:33:24
DEL501957,ORD101990,2024-02-21 17:28:00,116,Complete,2024-02-22 18:19:22
DEL501967,ORD100633,2024-01-18 19:21:00,111,Late,2024-01-24 17:58:29
DEL500755,ORD102125,2024-02-27 11:50:00,191,Complete,2024-02-29 09:56:37
DEL500836,ORD100402,2024-01-17 12:25:00,-39,Complete,2024-01-18 14:45:18
DEL501890,ORD101940,2024-02-27 19:47:00,161,On Time,2024-02-23 22:25:18
DEL500364,ORD100862,2024-01-31 12:00:00,165,Complete,2024-02-02 01:32:27
DEL501776,ORD101604,2024-02-16 09:38:00,107,Late,2024-02-16 01:29:07
DEL501077,ORD101927,2024-02-17 14:20:00,151,Late,2024-02-26 10:47:59
DEL501809,ORD102430,2024-03-09 12:44:00,136,Late,2024-03-06 22:03:52
DEL500309,ORD102339,2024-03-09 20:03:00,64,Delivered,2024-03-02 03:18:13
DEL501726,ORD100883,2024-01-24 14:09:00,136,On Time,2024-02-01 21:00:26
DEL501928,ORD101924,2024-02-23 20:37:00,166,Complete,2024-02-22 12:56:39
DEL501651,ORD102019,2024-02-26 14:07:00,126,Delivered,2024-02-20 20:16:43
DEL500952,ORD101360,2024-02-12 09:12:00,118,Delivered,2024-02-08 10:42:41
DEL500821,ORD102230,2024-03-02 13:17:00,109,Delivered,2024-03-05 19:50:00
DEL501368,ORD100795,2024-01-28 14:17:00,65,DELIVERED,2024-02-01 13:10:27
DEL501738,ORD100377,2024-01-21 16:16:00,128,DELIVERED,2024-01-12 03:14:28
DEL500535,ORD100998,2024-02-03 13:48:00,100,Complete,2024-02-04 15:43:53
DEL501592,ORD101920,2024-03-02 19:24:00,125,DELIVERED,2024-02-18 05:26:54
DEL501902,ORD101953,2024-02-27 17:49:00,99,Delivered,2024-02-20 04:31:15
DEL501936,ORD100672,2024-01-27 09:40:00,162,Late,2024-01-23 13:55:01
DEL501180,ORD100571,2024-01-17 10:20:00,133,DELIVERED,2024-01-18 07:42:14
DEL500783,ORD100585,2024-01-17 20:29:00,131,DELIVERED,2024-01-21 16:03:42
DEL500876,ORD102232,2024-03-03 17:36:00,161,On Time,2024-02-28 23:15:55
DEL501914,ORD100722,2024-01-25 19:36:00,70,Delivered,2024-01-30 09:30:40
DEL500848,ORD100223,2024-01-09 08:49:00,79,Late,2024-01-09 20:57:32
DEL501705,ORD101652,2024-02-16 13:36:00,121,Delivered,2024-02-20 13:49:33
DEL501370,ORD101144,2024-02-07 17:35:00,155,Delivered,2024-02-04 11:47:10
DEL500505,ORD100182,2024-01-07 09:52:00,138,On Time,2024-01-11 13:30:14
DEL501850,ORD102046,2024-02-24 13:02:00,112,On Time,2024-02-22 17:20:29
DEL500967,ORD101043,2024-01-30 13:53:00,109,Delivered,2024-02-01 11:56:50
DEL500856,ORD100396,2024-01-20 11:31:00,56,Late,2024-01-13 17:49:29
DEL501983,ORDX1010,2024-02-01 15:05:22,177,Complete,2024-01-31 20:44:29
DEL500887,ORD100590,2024-01-30 08:21:00,170,Delivered,2024-01-20 23:39:55
DEL500345,ORD100286,2024-01-15 15:08:00,159,DELIVERED,2024-01-16 19:21:34
DEL501801,ORD102185,2024-03-03 17:36:00,89,On Time,2024-02-29 23:59:23
DEL500395,ORD102419,2024-03-07 08:27:00,148,Delivered,2024-03-11 01:13:25
DEL501647,ORD100940,2024-01-28 18:39:00,154,Complete,2024-01-29 13:04:35
DEL501920,ORD100861,2024-02-01 08:19:00,91,DELIVERED,2024-01-26 17:51:26
DEL501477,ORD101052,2024-01-28 19:57:00,96,Complete,2024-01-29 01:36:05
DEL501951,ORD100401,2024-01-17 15:01:00,77,Delivered,2024-01-18 17:03:36
DEL501288,ORD101230,2024-02-04 13:17:00,97,On Time,2024-01-31 21:43:54
DEL500809,ORD100076,2024-01-08 12:14:00,121,Late,2024-01-07 06:18:15
DEL500138,ORD100075,2024-01-12 07:09:00,145,Late,2024-01-05 07:49:33
DEL501559,ORD100009,2024-01-03 15:56:00,144,DELIVERED,2024-01-11 09:49:18
DEL500592,ORD100991,2024-01-29 16:01:00,103,On Time,2024-01-30 12:22:22
DEL500231,ORD100823,2024-01-27 11:19:00,135,Complete,2024-01-27 05:36:43
DEL501543,ORD101633,2024-02-15 18:29:00,89,Complete,2024-02-11 15:55:24
DEL501769,ORD100788,2024-01-22 12:34:00,95,Complete,2024-01-26 11:12:14
DEL500394,ORD100644,2024-01-21 18:08:00,101,Delivered,2024-01-22 23:37:52
DEL501810,ORD102334,2024-02-28 13:51:00,40,DELIVERED,2024-03-02 01:45:07
DEL500286,ORD100397,2024-01-23 09:54:00,113,Late,2024-01-14 07:49:34
DEL501303,ORD100439,2024-01-22 12:12:00,136,Complete,2024-01-19 14:58:45
DEL501867,ORD101698,2024-02-16 19:58:00,183,Late,2024-02-17 03:44:20
DEL500232,ORD101543,2024-02-12 20:56:00,86,Delivered,2024-02-09 11:03:19
DEL501108,ORD100139,2024-01-07 18:28:00,47,Late,2024-01-14 00:25:41
DEL501074,ORD101702,2024-02-15 20:07:00,133,Delivered,2024-02-20 03:00:27
DEL501126,ORD101637,2024-02-18 10:27:00,168,Late,2024-02-20 07:00:55
DEL500422,ORD102157,2024-02-29 12:51:00,104,DELIVERED,2024-02-24 02:13:19
DEL500132,ORD101956,2024-02-21 16:42:00,95,Complete,2024-02-20 11:36:06
DEL500713,ORD100569,2024-01-23 18:26:00,181,Late,2024-01-24 18:35:13
DEL500078,ORD100619,2024-01-22 11:49:00,68,Delivered,2024-01-19 08:42:41
DEL501107,ORD101526,2024-02-12 17:44:00,63,DELIVERED,2024-02-13 05:52:20
DEL500991,ORD101943,2024-02-24 18:44:00,126,Late,2024-02-26 07:48:51
DEL500654,ORD100345,2024-01-18 16:02:00,110,On Time,2024-01-17 11:12:39
DEL501555,ORD102174,2024-02-29 08:05:00,174,On Time,2024-02-26 07:56:42
DEL500194,ORD100648,2024-01-20 16:57:00,72,DELIVERED,2024-01-24 11:48:07
DEL500431,ORD101312,2024-02-05 12:19:00,145,DELIVERED,2024-02-04 04:46:53
DEL501145,ORD101609,2024-02-18 11:42:00,148,On Time,2024-02-19 08:04:58
DEL501123,ORD100337,2024-01-14 14:31:00,146,Late,2024-01-16 15:18:09
DEL501267,ORD100154,2024-01-11 11:20:00,149,Complete,2024-01-09 01:34:56
DEL500525,ORD100866,2024-01-25 11:15:00,118,On Time,2024-01-27 00:33:56
DEL501709,ORD101950,2024-02-23 12:58:00,106,Complete,2024-02-25 01:05:46
DEL500653,ORD100860,2024-01-31 17:28:00,108,DELIVERED,2024-01-25 18:01:09
DEL500680,ORD102139,2024-02-27 09:43:00,53,Late,2024-02-26 20:42:17
DEL500093,ORD102345,2024-03-02 12:18:00,116,DELIVERED,2024-03-01 22:04:36
DEL501328,ORD100382,2024-01-14 13:22:00,165,On Time,2024-01-21 15:15:33
DEL501330,ORD100006,2024-01-09 12:31:00,185,Delivered,2024-01-11 16:06:05
DEL501335,ORD101293,2024-02-08 07:51:00,88,Delivered,2024-02-04 18:58:48
DEL500248,ORD101025,2024-02-04 11:24:00,170,DELIVERED,2024-01-26 13:17:04
DEL500379,ORD100134,2024-01-13 16:09:00,117,Complete,2024-01-11 05:35:48
DEL500404,ORD100894,2024-01-30 07:32:00,113,DELIVERED,2024-01-30 01:32:45
DEL500365,ORD101908,2024-02-23 13:08:00,93,Late,2024-02-18 17:22:47
DEL500399,ORD100757,2024-01-23 19:15:00,90,Complete,2024-01-24 05:20:34
DEL500359,ORD101806,2024-02-21 08:26:00,173,Late,2024-02-15 02:27:21
DEL500943,ORD100414,2024-01-17 12:57:00,155,Late,2024-01-16 21:04:08
DEL501727,ORD100067,2024-01-07 11:32:00,138,Complete,2024-01-08 10:28:28
DEL500823,ORD101877,2024-02-24 18:27:00,171,Late,2024-02-18 22:14:59
DEL501249,ORD101923,2024-02-19 17:40:00,116,Late,2024-02-25 07:08:51
DEL500226,ORD101452,2024-02-08 20:10:00,72,Late,2024-02-07 22:11:30
DEL500060,ORD100144,2024-01-08 17:40:00,89,delivered,2024-01-10 15:26:36
DEL500112,ORD101671,2024-02-15 10:42:00,147,On Time,2024-02-19 14:28:20
DEL500335,ORD100184,2024-01-10 14:29:00,79,Delivered,2024-01-15 18:01:38
DEL500323,ORD100978,2024-01-31 16:44:00,141,Complete,2024-01-28 07:32:12
DEL501056,ORD100357,2024-01-18 14:26:00,109,Late,2024-01-15 23:49:39
DEL500333,ORD102067,2024-02-22 11:10:00,80,Late,2024-02-22 01:05:55
DEL500939,ORD100738,2024-01-26 08:50:00,129,Late,2024-01-21 15:37:16
DEL500663,ORD100651,2024-01-25 11:22:00,188,Complete,2024-01-28 10:36:06
DEL501062,ORD101243,2024-02-02 10:30:00,87,On Time,2024-02-01 15:04:29
DEL501437,ORD101601,2024-02-19 08:16:00,66,Delivered,2024-02-11 07:15:10
DEL501177,ORD102111,2024-03-01 07:09:00,139,On Time,2024-03-02 00:05:26
DEL500727,ORD102180,2024-02-27 09:48:00,68,Complete,2024-03-05 13:51:13
DEL500137,ORD100841,2024-01-26 11:48:00,90,DELIVERED,2024-01-25 13:06:29
DEL500293,ORD101255,2024-02-09 14:12:00,58,Complete,2024-02-09 11:32:02
DEL500626,ORD100749,2024-01-22 20:32:00,98,Delivered,2024-01-26 13:02:18
DEL500557,ORD102349,2024-03-07 07:00:00,60,DELIVERED,2024-03-01 12:12:40
DEL501007,ORD100365,2024-01-18 07:13:00,206,On Time,2024-01-16 12:16:15
DEL500793,ORD100016,2024-01-13 18:31:00,100,Complete,2024-01-08 15:27:57
DEL500387,ORD101878,2024-02-21 20:42:00,63,Complete,2024-02-19 00:46:22
DEL500657,ORD100063,2024-01-09 20:00:00,132,Late,2024-01-08 00:20:42
DEL501639,ORD102246,2024-02-28 08:58:00,143,DELIVERED,2024-03-03 19:10:00
DEL501986,ORDX1013,2024-02-13 03:02:21,168,Delivered,2024-02-15 08:45:09
DEL501548,ORD101267,2024-02-02 18:02:00,106,Late,2024-02-07 02:25:27
DEL501875,ORD102093,2024-02-25 10:25:00,142,Delivered,2024-02-28 18:20:44
DEL501949,ORD102263,2024-03-04 11:58:00,99,Complete,2024-02-27 09:10:39
DEL501921,ORD102136,2024-02-26 12:35:00,126,Late,2024-03-01 15:04:46
DEL501401,ORD100903,2024-01-30 20:05:00,60,Complete,2024-02-01 01:09:47
DEL501124,ORD100934,2024-01-25 15:03:00,155,Delivered,2024-01-27 12:54:36
DEL500420,ORD101296,2024-02-07 08:36:00,122,Complete,2024-02-08 05:09:16
DEL500633,ORD100717,2024-01-24 19:46:00,118,Delivered,2024-01-23 22:44:50
DEL501716,ORD100812,2024-01-25 10:15:00,75,Late,2024-01-29 07:13:44
DEL500769,ORD100077,2024-01-07 17:33:00,41,On Time,2024-01-06 23:14:24
DEL501141,ORD100893,2024-01-29 17:18:00,115,delivered,2024-01-25 12:59:02
DEL500113,ORD100930,2024-01-25 10:31:00,57,Complete,2024-01-27 09:09:58
DEL500593,ORD100814,2024-01-28 15:38:00,140,Late,2024-01-30 20:16:33
DEL501130,ORD100881,2024-01-31 12:16:00,122,ONTIME,2024-01-26 16:37:25
DEL500053,ORD100425,2024-01-19 17:05:00,108,Complete,2024-01-18 02:55:53
DEL500300,ORD101760,2024-02-27 07:21:00,101,Complete,2024-02-14 03:11:30
DEL500433,ORD101768,2024-02-15 20:01:00,114,Complete,2024-02-21 19:07:58
DEL501911,ORD101478,2024-02-11 20:01:00,69,DELIVERED,2024-02-11 04:41:03
DEL500048,ORD102015,2024-02-27 08:36:00,109,DELIVERED,2024-02-26 11:58:17
DEL501802,ORD102295,2024-03-03 10:14:00,149,Complete,2024-02-27 17:51:51
DEL501320,ORD100309,2024-01-11 13:18:00,119,Delivered,2024-01-20 02:58:36
DEL501558,ORD101594,2024-02-18 17:00:00,122,Complete,2024-02-18 05:07:47
DEL500029,ORD100215,2024-01-11 10:12:00,204,Late,2024-01-10 20:31:12
DEL500846,ORD101055,2024-02-03 08:53:00,129,Late,2024-02-06 03:25:56
DEL501384,ORD101688,2024-02-14 07:48:00,105,Complete,2024-02-17 13:20:48
DEL501101,ORD100308,2024-01-14 18:31:00,155,Late,2024-01-14 09:48:15
DEL501309,ORD101409,2024-02-12 14:48:00,83,Late,2024-02-12 03:26:35
DEL500454,ORD101728,2024-02-15 12:21:00,109,Late,2024-02-21 13:55:31
DEL501284,ORD100130,2024-01-09 09:24:00,159,Complete,2024-01-13 16:32:45
DEL501199,ORD101120,2024-01-30 13:23:00,72,Delivered,2024-02-03 06:32:31
DEL501005,ORD101710,2024-02-21 09:31:00,41,Late,2024-02-20 00:43:20
DEL501275,ORD101569,2024-02-14 13:55:00,121,Complete,2024-02-09 12:19:51
DEL500627,ORD102144,2024-02-26 15:48:00,96,On Time,2024-02-27 05:49:18
DEL500992,ORD101677,2024-02-14 19:41:00,162,Delivered,2024-02-20 17:26:32
DEL501538,ORD101159,2024-02-04 14:56:00,127,DELIVERED,2024-02-01 00:09:11
DEL500907,ORD100298,2024-01-16 15:23:00,120,Complete,2024-01-15 20:59:21
DEL501894,ORD102306,2024-03-01 14:55:00,62,DELIVERED,2024-03-03 22:09:21
DEL500562,ORD100959,2024-01-26 07:07:00,71,DELIVERED,2024-02-01 04:30:57
DEL501067,ORD102358,2024-02-29 14:38:00,142,Delivered,2024-03-09 10:48:44
DEL500661,ORD100927,2024-01-27 13:41:00,132,Complete,2024-01-29 18:10:50
DEL501657,ORD101168,2024-01-30 14:47:00,110,On Time,2024-02-04 07:10:00
DEL501347,ORD100061,2024-01-07 19:29:00,59,Delivered,2024-01-09 13:12:16
DEL501498,ORD101410,2024-02-13 07:41:00,140,DELIVERED,2024-02-11 05:07:58
DEL501985,ORDX1012,2024-01-31 21:41:55,48,Delivered,2024-02-17 21:00:07
DEL500988,ORD100979,2024-01-29 20:45:00,108,Late,2024-02-03 17:52:54
DEL501171,ORD100702,2024-01-26 08:25:00,106,DELIVERED,2024-01-30 05:14:15
DEL500280,ORD101588,2024-02-16 08:40:00,99,Late,2024-02-14 06:33:28
DEL501421,ORD101669,2024-02-19 08:49:00,114,Delivered,2024-02-16 11:59:14
DEL501828,ORD102361,2024-03-04 16:35:00,105,DELIVERED,2024-03-07 06:36:01
DEL501469,ORD102412,2024-03-05 13:33:00,165,DELIVERED,2024-03-01 18:05:40
DEL500377,ORD100626,2024-01-24 09:05:00,120,DELIVERED,2024-01-23 15:52:37
DEL500291,ORD101271,2024-02-08 20:54:00,153,Late,2024-02-06 11:38:20
DEL501195,ORD100111,2024-01-09 13:24:00,224,On Time,2024-01-09 07:03:39
DEL501020,ORD100911,2024-01-28 11:01:00,61,Delivered,2024-01-25 11:56:31
DEL500414,ORD100231,2024-01-13 17:50:00,50,Late,2024-01-11 18:22:15
DEL501546,ORD101342,2024-02-04 08:04:00,158,Complete,2024-02-11 12:15:02
DEL501072,ORD100005,2024-01-08 20:41:00,133,Delivered,2024-01-11 18:51:10
DEL500230,ORD101012,2024-02-02 15:20:00,92,Complete,2024-02-01 08:19:45
DEL500421,ORD101325,2024-02-05 16:46:00,153,Late,2024-02-12 16:07:18
DEL501763,ORD102044,2024-02-25 09:25:00,70,Late,2024-02-22 21:01:44
DEL501536,ORD100161,2024-01-18 18:47:00,140,completed,2024-01-09 17:08:24
DEL500510,ORD101196,2024-02-06 15:42:00,130,Delivered,2024-02-06 05:29:50
DEL500922,ORD101063,2024-02-03 17:53:00,119,On Time,2024-02-04 17:08:55
DEL500982,ORD101374,2024-02-06 10:43:00,183,Delivered,2024-02-06 04:59:46
DEL500832,ORD101037,2024-02-02 14:53:00,138,Complete,2024-01-27 07:57:26
DEL500545,ORD102194,2024-03-05 19:28:00,91,On Time,2024-03-04 21:52:21
DEL501061,ORD101291,2024-02-08 08:28:00,147,On Time,2024-02-11 06:47:23
DEL500412,ORD100885,2024-02-01 12:13:00,96,Complete,2024-01-24 03:42:57
DEL500453,ORD102196,2024-03-03 19:02:00,110,Late,2024-03-01 01:23:45
DEL500980,ORD100054,2024-01-06 07:18:00,178,Late,2024-01-06 08:59:59
DEL500117,ORD100509,2024-01-17 17:32:00,162,Complete,2024-01-17 00:43:06
DEL501746,ORD100719,2024-01-24 18:37:00,147,DELIVERED,2024-01-22 09:07:49
DEL500790,ORD102004,2024-02-23 20:27:00,79,Late,2024-02-26 20:28:48
DEL500321,ORD102408,2024-03-05 18:28:00,94,Late,2024-03-05 17:03:54
DEL501175,ORD102260,2024-03-02 11:58:00,156,On Time,2024-02-27 15:03:37
DEL500984,ORD100249,2024-01-17 12:08:00,103,DELIVERED,2024-01-13 02:11:31
DEL501071,ORD100734,2024-01-29 17:54:00,61,Complete,2024-01-22 10:04:42
DEL501689,ORD101228,2024-02-05 07:04:00,137,Complete,2024-02-08 21:41:05
DEL500099,ORD101259,2024-02-01 15:40:00,19,Complete,2024-02-08 12:10:53
DEL500123,ORD101776,2024-02-19 16:26:00,93,Late,2024-02-15 20:35:53
DEL501757,ORD100784,2024-01-26 20:56:00,106,Complete,2024-01-27 23:28:47
DEL500792,ORD100804,2024-01-29 07:28:00,101,Delivered,2024-01-31 03:00:29
DEL500828,ORD100667,2024-01-19 09:41:00,142,Delivered,2024-01-19 14:33:00
DEL501935,ORD101316,2024-02-07 19:07:00,73,Delivered,2024-02-11 09:47:39
DEL500116,ORD102400,2024-03-03 15:32:00,143,On Time,2024-03-11 02:48:45
DEL500586,ORD101870,2024-02-19 18:14:00,46,Late,2024-02-24 11:55:34
DEL501281,ORD101626,2024-02-17 19:46:00,166,Late,2024-02-11 05:57:07
DEL501963,ORD102249,2024-02-28 20:34:00,143,Late,2024-02-28 03:33:37
DEL500972,ORD100502,2024-01-21 20:07:00,120,On Time,2024-01-16 19:24:35
DEL500945,ORD101113,2024-02-06 07:18:00,78,Delivered,2024-02-07 20:06:50
DEL501016,ORD101323,2024-02-08 07:37:00,39,On Time,2024-02-08 23:05:50
DEL501009,ORD100102,2024-01-07 08:46:00,111,Delivered,2024-01-12 08:14:07
DEL500978,ORD102255,2024-02-29 09:07:00,151,Late,2024-03-07 04:50:04
DEL501660,ORD100694,2024-01-30 14:00:00,77,Complete,2024-01-20 04:31:49
DEL501197,ORD101770,2024-02-17 12:42:00,163,Late,2024-02-18 04:15:19
DEL501466,ORD100174,2024-01-08 12:53:00,118,Complete,2024-01-13 20:09:04
DEL500541,ORD101094,2024-02-01 14:13:00,171,Complete,2024-02-07 04:56:45
DEL501408,ORD101321,2024-02-09 19:13:00,131,ONTIME,2024-02-07 06:10:59
DEL500030,ORD101130,2024-02-04 10:22:00,198,Late,2024-01-31 06:28:44
DEL500458,ORD102286,2024-03-04 12:37:00,138,Complete,2024-03-05 16:23:45
DEL500610,ORD102244,2024-03-09 09:54:00,138,On Time,2024-03-04 21:56:41
DEL500251,ORD100899,2024-01-31 07:25:00,94,DELIVERED,2024-02-02 17:31:05
DEL501849,ORD100490,2024-01-15 08:59:00,80,On Time,2024-01-17 10:19:15
DEL500341,ORD101184,2024-02-07 16:47:00,96,Late,2024-02-06 22:43:34
DEL500075,ORD101421,2024-02-09 08:20:00,37,Complete,2024-02-08 20:17:11
DEL500245,ORD102300,2024-02-29 15:32:00,113,Complete,2024-03-07 15:16:26
DEL501903,ORD100677,2024-01-23 10:35:00,158,Complete,2024-01-24 09:47:15
DEL500556,ORD101382,2024-02-04 13:55:00,156,DELIVERED,2024-02-04 19:54:31
DEL500894,ORD100547,2024-01-18 16:43:00,213,Delivered,2024-01-25 22:39:38
DEL501762,ORD100342,2024-01-18 13:03:00,106,Delivered,2024-01-14 16:39:40
DEL501229,ORD100262,2024-01-13 18:09:00,93,Complete,2024-01-10 22:49:36
DEL501442,ORD100731,2024-01-29 10:28:00,64,Late,2024-01-22 15:29:17
DEL500303,ORD101367,2024-02-12 19:20:00,114,Delivered,2024-02-05 02:51:47
DEL501912,ORD101738,2024-02-18 16:15:00,102,Late,2024-02-22 00:39:45
DEL501254,ORD101430,2024-02-08 15:05:00,101,Complete,2024-02-13 03:09:40
DEL501527,ORD100566,2024-01-20 15:20:00,127,Late,2024-01-23 11:52:15
DEL501515,ORD102382,2024-02-29 15:27:00,58,Late,2024-03-08 05:03:50
DEL501125,ORD101727,2024-02-15 08:19:00,108,DELIVERED,2024-02-21 18:19:21
DEL501304,ORD102176,2024-02-28 12:28:00,54,DELIVERED,2024-03-04 01:23:35
DEL500446,ORD100671,2024-01-30 18:14:00,152,Complete,2024-01-23 19:28:24
DEL501713,ORD101392,2024-02-09 08:31:00,29,Late,2024-02-05 23:22:32
DEL500025,ORD100288,2024-01-14 16:18:00,82,Late,2024-01-11 18:45:31
DEL501229,ORD100262,2024-01-13 18:09:00,93,Complete,2024-01-10 22:49:36
DEL501637,ORD100951,2024-01-28 19:32:00,104,Complete,2024-01-25 16:18:49
DEL500958,ORD101676,2024-02-16 16:41:00,100,Late,2024-02-12 01:08:38
DEL501403,ORD101330,2024-02-07 15:07:00,117,On Time,2024-02-11 04:29:09
DEL500843,ORD100170,2024-01-12 15:23:00,126,Late,2024-01-13 06:08:47
DEL500020,ORD101315,2024-02-10 07:07:00,179,Late,2024-02-11 12:51:47
DEL500211,ORD102357,2024-03-03 19:08:00,166,ONTIME,2024-03-09 08:47:40
DEL501329,ORD101574,2024-02-17 12:38:00,67,Late,2024-02-17 22:06:17
DEL501415,ORD100609,2024-01-18 19:05:00,197,Delivered,2024-01-20 14:39:04
DEL501612,ORD100128,2024-01-07 18:14:00,102,DELIVERED,2024-01-12 06:51:15
DEL500133,ORD101364,2024-02-06 20:52:00,57,On Time,2024-02-08 10:14:24
DEL501573,ORD102184,2024-02-25 14:35:00,95,On Time,2024-02-29 16:48:27
DEL500975,ORD100955,2024-01-27 18:18:00,57,Complete,2024-01-29 08:20:22
DEL500638,ORD101034,2024-02-03 12:16:00,103,DELIVERED,2024-01-27 21:31:35
DEL501075,ORD101075,2024-01-30 16:35:00,2,DELIVERED,2024-02-04 01:07:22
DEL501183,ORD100183,2024-01-13 16:43:00,97,Complete,2024-01-06 14:36:14
DEL500740,ORD101203,2024-02-04 13:51:00,114,Late,2024-02-05 18:09:03
DEL500037,ORD101906,2024-02-24 14:47:00,-154,Late,2024-02-25 14:13:49
DEL501389,ORD101053,2024-02-02 09:21:00,147,On Time,2024-02-01 21:08:54
DEL501816,ORD100452,2024-01-15 07:58:00,134,On Time,2024-01-14 06:09:06
DEL501731,ORD100840,2024-01-28 14:56:00,119,Late,2024-01-30 11:51:34
DEL501845,ORD101372,2024-02-06 15:38:00,74,Late,2024-02-06 11:40:05
DEL500764,ORD100601,2024-01-21 17:13:00,125,DELIVERED,2024-01-24 12:34:46
