order_id,plant_id,supplier_id,material_id,order_date,expected_delivery_date,quantity,status,updated_at
ORD102349,SH01,SUP020,MAT0073,2024-02-28 15:12:40,2024-03-07,74,Confirmed,2024-02-29 13:12:40
ORD100593,SH01,SUP009,MAT0001,2024-01-16 14:16:08,2024-01-20,57,Open,2024-01-17 19:16:08
ORD100035,NJ01,SUP006,MAT0053,2024-01-01 14:53:00,2024-01-04,77,OPEN,2024-01-02 20:53:00
ORD100124,NJ01,SUP015,MAT0012,2024-01-04 12:52:48,2024-01-14,100,Open,2024-01-05 04:52:48
ORD101632,NJ01,SUP002,MAT0004,2024-02-09 18:54:56,2024-02-14,111,created ,2024-02-11 04:54:56
ORD100959,NJ01,SUP018,MAT0015,2024-01-24 17:30:57,2024-01-26,86,Open,2024-01-24 18:30:57
ORD101914,NJ02,SUP020,MAT0054,2024-02-16 18:13:55,2024-02-22,127,CREATED,2024-02-17 20:13:55
ORD101771,NJ01,SUP019,MAT0041,2024-02-13 17:18:11,2024-02-19,151,OPEN,2024-02-14 07:18:11
ORD101899,NJ01,SUP008,MAT0042,2024-02-16 15:53:24,2024-02-18,141,OPEN,2024-02-17 00:53:24
ORD100143,NJ02,SUP012,MAT0056,2024-01-04 11:50:03,2024-01-10,76,CREATED,2024-01-05 02:50:03
ORD101445,SH01,SUP019,MAT0029,2024-02-04 09:24:05,2024-02-12,104,CONFIRMED,2024-02-04 14:24:05
ORD101756,NJ01,SUP001,MAT0076,2024-02-12 09:28:23,2024-02-22,92,Open,2024-02-13 06:28:23
ORD100218,NJ02,SUP020,MAT0037,2024-01-06 06:26:23,2024-01-11,63,CONFIRMED,2024-01-07 10:26:23
ORD100901,NJ01,SUP002,MAT0044,2024-01-23 10:31:34,2024-02-01,95,Created,2024-01-24 07:31:34
ORD102270,NJ02,SUP004,MAT0005,2024-02-26 07:02:10,2024-03-03,143,Confirmed,2024-02-26 12:02:10
ORD100222,NJ01,SUP010,MAT0011,2024-01-06 07:45:54,2024-01-16,82,CREATED,2024-01-07 00:45:54
ORD101794,SH01,SUP020,MAT0051,2024-02-13 11:21:32,2024-02-15,79,Created,2024-02-15 04:21:32
ORD101172,SH01,SUP015,MAT0035,2024-01-29 16:21:40,2024-02-04,124,CREATED,2024-01-31 10:21:40
ORD100212,NJ01,SUP020,MAT0011,2024-01-06 11:19:41,2024-01-14,111,Open,2024-01-07 22:19:41
ORD102409,NJ02,SUP019,MAT0041,2024-02-29 11:12:53,2024-03-10,121,CONFIRMED,2024-02-29 18:12:53
ORD101010,NJ02,SUP015,MAT0041,2024-01-25 06:27:56,2024-01-28,103,OPEN,2024-01-26 10:27:56
ORD101056,NJ01,SUP015,MAT0026,2024-01-26 16:39:40,2024-01-31,107,Open,2024-01-28 12:39:40
ORD100050,SH01,SUP014,MAT0072,2024-01-02 10:10:47,2024-01-11,106,Created,2024-01-02 17:10:47
ORD101810,SH01,SUP017,MAT0073,2024-02-13 13:44:39,2024-02-18,78,OPEN,2024-02-13 15:44:39
ORD102094,NJ01,SUP011,MAT0074,2024-02-21 15:50:21,2024-02-26,112,CREATED,2024-02-23 12:50:21
ORD100019,NJ02,SUP011,MAT0015,2024-01-01 17:07:43,2024-01-11,70,Open,2024-01-02 20:07:43
ORD100011,SH01,SUP006,MAT0069,2024-01-01 17:59:43,2024-01-04,103,CONFIRMED,2024-01-02 08:59:43
ORD100543,NJ02,SUP009,MAT0069,2024-01-15 17:41:50,2024-01-17,104,Confirmed,2024-01-15 20:41:50
ORD101487,NJ01,SUP003,MAT0055,2024-02-06 16:57:16,2024-02-10,112,Open,2024-02-08 16:57:16
ORD100821,SH01,SUP011,MAT0060,2024-01-21 08:30:09,2024-01-30,143,OPEN,2024-01-23 07:30:09
ORD100138,NJ01,SUP016,MAT0034,2024-01-04 17:09:26,2024-01-08,165,Open,2024-01-06 08:09:26
ORD101346,SH01,SUP006,MAT0050,2024-02-02 13:17:44,2024-02-05,98,OPEN,2024-02-04 06:17:44
ORD101986,SH01,SUP003,MAT0068,2024-02-18 11:37:07,2024-02-21,137,OPEN,2024-02-20 09:37:07
ORD100135,NJ02,SUP002,MAT0041,2024-01-04 09:36:24,2024-01-09,148,CONFIRMED,2024-01-05 15:36:24
ORD101711,NJ02,SUP002,MAT0040,2024-02-11 06:17:31,2024-02-16,143,OPEN,2024-02-12 08:17:31
ORD100952,NJ02,SUP006,MAT0023,2024-01-24 15:59:10,2024-02-03,53,CONFIRMED,2024-01-26 11:59:10
ORD101495,NJ01,SUP010,MAT0040,2024-02-06 15:00:23,2024-02-13,124,Confirmed,2024-02-06 22:00:23
ORD102013,NJ01,SUP005,MAT0019,2024-02-19 11:58:53,2024-02-27,115,Confirmed,2024-02-20 02:58:53
ORD101870,NJ02,SUP009,MAT0072,2024-02-15 10:55:34,2024-02-20,56,Confirmed,2024-02-16 05:55:34
ORD102233,NJ01,SUP020,MAT0006,2024-02-25 08:45:07,2024-03-01,111,Created,2024-02-26 08:45:07
ORD102299,NJ01,SUP009,MAT0022,2024-02-26 09:30:01,2024-02-29,162,CONFIRMED,2024-02-27 03:30:01
ORD100046,NJ02,SUP004,MAT0018,2024-01-02 14:00:42,2024-01-12,156,Open,2024-01-02 21:00:42
ORD100332,NJ01,SUP020,MAT0027,2024-01-09 07:47:48,2024-01-18,91,OPEN,2024-01-09 22:47:48
ORD102301,SH01,SUP018,MAT0009,2024-02-26 18:59:18,2024-03-03,107,Created,2024-02-27 03:59:18
ORD100991,SH01,SUP020,MAT0031,2024-01-25 15:22:22,2024-01-29,-126,Confirmed,2024-01-27 03:22:22
ORD100814,NJ01,SUP020,MAT0073,2024-01-21 11:16:33,2024-01-28,118,OPEN,2024-01-22 20:16:33
ORD102302,NJ01,SUP003,MAT0035,2024-02-26 07:54:59,2024-02-28,125,CREATED,2024-02-26 14:54:59
ORD100708,NJ02,SUP010,MAT0002,2024-01-19 14:00:44,2024-01-28,120,OPEN,2024-01-20 08:00:44
ORD101902,NJ01,,MAT0045,2024-02-16 07:01:34,2024-02-18,118,Created,2024-02-17 03:01:34
ORD100381,NJ01,SUP011,MAT0014,2024-01-10 06:51:45,2024-01-13,88,CONFIRMED,2024-01-10 16:51:45
ORD101681,NJ02,SUP011,MAT0076,2024-02-10 09:45:18,2024-02-13,137,Confirmed,2024-02-12 00:45:18
ORD100787,NJ01,SUP013,MAT0063,2024-01-20 15:30:45,2024-01-27,127,OPEN,2024-01-20 23:30:45
ORD101088,NJ02,SUP017,MAT0068,2024-01-27 09:41:43,2024-01-31,125,Created,2024-01-28 03:41:43
ORD101992,NJ01,SUP020,MAT0008,2024-02-18 18:06:33,2024-02-24,58,confirmed,2024-02-18 21:06:33
ORD101959,SH01,SUP011,MAT0013,2024-02-17 09:36:11,2024-02-19,127,Open,2024-02-18 11:36:11
ORD101764,NJ02,SUP002,MAT0009,2024-02-12 11:33:00,2024-02-20,64,CREATED,2024-02-14 11:33:00
ORD101250,NJ02,SUP008,MAT0023,2024-01-31 18:19:25,2024-02-04,124,Confirmed,2024-02-02 16:19:25
ORD102234,SH01,SUP016,MAT0051,2024-02-25 08:00:18,2024-03-05,99,Confirmed,2024-02-26 18:00:18
ORD101119,NJ02,SUP006,MAT0038,2024-01-28 16:07:55,2024-02-02,81,CONFIRMED,2024-01-29 20:07:55
ORD102242,NJ02,SUP005,MAT0054,2024-02-25 13:23:56,2024-03-01,134,Created,2024-02-26 04:23:56
ORD102084,NJ02,SUP012,MAT0002,2024-02-21 18:20:24,2024-02-25,107,OPEN,2024-02-23 12:20:24
ORD101322,SH01,SUP005,MAT0069,2024-02-02 16:30:57,2024-02-05,99,CONFIRMED,2024-02-04 14:30:57
ORD102210,NJ01,SUP008,MAT0036,2024-02-24 09:15:29,2024-02-28,82,Created,2024-02-24 09:15:29
ORD101857,SH01,SUP004,MAT0026,2024-02-15 09:14:09,2024-02-21,108,Open,2024-02-16 16:14:09
ORD102083,SH01,SUP013,MAT0054,2024-02-21 13:28:09,2024-02-25,140,Created,2024-02-21 21:28:09
ORD101530,NJ01,SUP001,MAT0041,2024-02-07 11:23:09,2024-02-14,122,CONFIRMED,2024-02-07 11:23:09
ORD102244,NJ01,,MAT0038,2024-02-25 12:56:41,2024-03-04,142,Open,2024-02-26 20:56:41
ORD100045,NJ02,SUP018,MAT0039,2024-01-02 09:23:18,2024-01-06,103,Confirmed,2024-01-04 02:23:18
ORD101797,NJ02,SUP014,MAT0023,2024-02-13 16:52:30,2024-02-15,112,CREATED,2024-02-14 17:52:30
ORD100632,NJ01,SUP007,MAT0067,2024-01-17 07:16:23,2024-01-22,111,Open,2024-01-18 07:16:23
ORD102262,NJ02,SUP019,MAT0043,2024-02-25 14:23:26,2024-03-04,149,Open,2024-02-25 19:23:26
ORD101931,NJ02,SUP011,MAT0063,2024-02-17 11:21:57,2024-02-21,153,In Progress,2024-02-18 16:21:57
ORD102145,NJ01,SUP011,MAT0046,2024-02-22 12:05:38,2024-02-28,134,CONFIRMED,2024-02-23 17:05:38
ORD100027,NJ02,SUP001,MAT0076,2024-01-01 07:15:14,2024-01-04,133,Confirmed,2024-01-01 21:15:14
ORD101256,NJ02,SUP002,MAT0002,2024-01-31 17:25:54,2024-02-05,55,Open,2024-02-01 00:25:54
ORD102288,NJ02,SUP017,MAT0051,2024-02-26 16:54:47,2024-03-07,101,Confirmed,2024-02-28 05:54:47
ORD100220,NJ02,SUP017,MAT0068,2024-01-06 13:29:49,2024-01-12,158,OPEN,2024-01-06 23:29:49
ORD101599,SH01,SUP009,MAT0079,2024-02-09 12:30:11,2024-02-14,134,CONFIRMED,2024-02-10 16:30:11
ORD100456,NJ01,SUP013,MAT0058,2024-01-12 10:16:52,2024-01-16,146,Confirmed,2024-01-14 09:16:52
ORD101176,NJ02,SUP013,MAT0077,2024-01-29 16:28:43,2024-02-01,121,Open,2024-01-30 16:28:43
ORD101942,NJ01,SUP014,MAT0018,2024-02-17 09:59:46,2024-02-20,97,CREATED,2024-02-18 15:59:46
ORD100373,SH01,SUP017,MAT0054,2024-01-10 15:30:37,2024-01-18,45,Confirmed,2024-01-10 17:30:37
ORD100809,NJ01,SUP015,MAT0075,2024-01-21 16:18:39,2024-01-31,110,Open,2024-01-21 18:18:39
ORD100468,NJ01,SUP008,MAT0031,2024-01-12 18:37:14,2024-01-16,159,Open,2024-01-14 04:37:14
ORD101152,SH01,SUP009,MAT0012,2024-01-29 06:42:56,2024-02-07,126,CREATED,2024-01-31 03:42:56
ORD102208,NJ01,SUP013,MAT0027,2024-02-24 14:37:20,2024-02-29,134,Confirmed,2024-02-26 05:37:20
ORD101042,SH01,SUP014,MAT0061,2024-01-26 11:44:07,2024-02-02,160,CONFIRMED,2024-01-27 02:44:07
ORD101934,NJ02,SUP010,MAT0058,2024-02-17 14:45:18,2024-02-21,85,OPEN,2024-02-19 01:45:18
ORD100749,SH01,SUP005,MAT0039,2024-01-20 17:02:18,2024-01-22,98,Created,2024-01-21 12:02:18
ORD102142,SH01,SUP018,MAT0070,2024-02-22 08:23:42,2024-02-29,72,CREATED,2024-02-23 04:23:42
ORD102144,SH01,SUP016,MAT0070,2024-02-22 11:49:18,2024-02-26,96,OPEN,2024-02-23 10:49:18
ORD100666,NJ02,SUP012,MAT0051,2024-01-17 06:10:05,2024-01-23,101,OPEN,2024-01-18 19:10:05
ORD101251,SH01,SUP019,MAT0013,2024-01-31 12:29:24,2024-02-04,114,OPEN,2024-02-02 08:29:24
ORD101537,NJ02,SUP001,MAT0009,2024-02-07 14:58:33,2024-02-09,72,OPEN,2024-02-07 20:58:33
ORD101549,NJ01,SUP016,MAT0014,2024-02-07 16:13:29,2024-02-15,144,Open,2024-02-08 05:13:29
ORD101640,NJ01,SUP015,MAT0039,2024-02-10 09:31:45,2024-02-17,104,Open,2024-02-11 20:31:45
ORD100637,NJ01,SUP017,MAT0036,2024-01-17 08:28:10,2024-01-22,81,CREATED,2024-01-17 17:28:10
ORD101864,NJ02,SUP004,MAT0069,2024-02-15 09:15:37,2024-02-24,78,Created,2024-02-16 05:15:37
ORD100717,NJ02,SUP003,MAT0019,2024-01-19 13:44:50,2024-01-21,136,Created,2024-01-20 06:44:50
ORD102209,NJ02,SUP004,MAT0013,2024-02-24 06:10:05,2024-03-01,163,CREATED,2024-02-25 08:10:05
ORD102402,NJ02,SUP002,MAT0024,2024-02-29 12:10:22,2024-03-07,122,OPEN,2024-03-01 02:10:22
ORD100094,SH01,SUP018,MAT0062,2024-01-03 17:33:41,2024-01-09,130,OPEN,2024-01-04 20:33:41
ORD102308,SH01,SUP003,MAT0030,2024-02-26 09:10:12,2024-03-06,158,CONFIRMED,2024-02-27 16:10:12
ORD102267,NJ01,SUP004,MAT0011,2024-02-25 15:20:37,2024-03-04,147,Created,2024-02-27 14:20:37
ORD100938,SH01,SUP012,MAT0007,2024-01-24 17:59:03,2024-02-03,166,Created,2024-01-25 17:59:03
ORD101034,NJ02,SUP002,MAT0026,2024-01-26 13:31:35,2024-02-03,107,In Progress,2024-01-27 06:31:35
ORD100289,NJ02,SUP013,MAT0045,2024-01-08 10:07:36,2024-01-18,151,CREATED,2024-01-09 04:07:36
ORD100438,NJ02,SUP005,MAT0023,2024-01-12 09:02:30,2024-01-19,82,Created,2024-01-13 20:02:30
ORD102072,NJ02,SUP006,MAT0065,2024-02-21 13:18:46,2024-02-23,119,Created,2024-02-21 18:18:46
ORD101898,NJ01,SUP013,MAT0074,2024-02-16 14:49:44,2024-02-24,107,Open,2024-02-16 14:49:44
ORD102071,NJ01,SUP016,MAT0078,2024-02-21 16:33:12,2024-03-01,147,CONFIRMED,2024-02-22 03:33:12
ORD100550,NJ02,SUP008,MAT0001,2024-01-15 09:44:59,2024-01-24,162,Created,2024-01-17 03:44:59
ORD102365,NJ01,SUP012,MAT0005,2024-02-28 08:30:24,2024-03-01,111,Confirmed,2024-02-28 19:30:24
ORD101647,NJ01,SUP007,MAT0049,2024-02-10 12:24:28,2024-02-12,103,CREATED,2024-02-12 06:24:28
ORD100597,NJ02,SUP003,MAT0045,2024-01-16 08:26:34,2024-01-26,129,CREATED,2024-01-16 21:26:34
ORD101253,NJ02,SUP014,MAT0071,2024-01-31 17:46:46,2024-02-05,153,Created,2024-02-01 16:46:46
ORD100923,NJ01,SUP014,MAT0019,2024-01-23 07:30:37,2024-02-01,82,CREATED,2024-01-24 22:30:37
ORD100146,NJ02,SUP010,MAT0070,2024-01-04 10:29:16,2024-01-06,130,CREATED,2024-01-04 14:29:16
ORD102293,NJ02,SUP009,MAT0001,2024-02-26 09:42:57,2024-03-03,144,Confirmed,2024-02-26 23:42:57
ORD101890,NJ01,SUP015,MAT0047,2024-02-16 09:11:20,2024-02-25,67,Open,2024-02-16 21:11:20
ORD101178,NJ02,SUP012,MAT0025,2024-01-29 06:14:47,2024-01-31,95,Created,2024-01-30 21:14:47
ORD102250,NJ01,SUP005,MAT0049,2024-02-25 16:49:35,2024-03-06,189,Open,2024-02-27 10:49:35
ORD100860,SH01,SUP014,MAT0018,2024-01-22 16:01:09,2024-01-31,101,Created,2024-01-23 00:01:09
ORD100345,NJ02,SUP012,MAT0035,2024-01-09 09:12:39,2024-01-19,114,OPEN,2024-01-09 14:12:39
ORD102340,NJ02,SUP017,MAT0009,2024-02-27 08:27:49,2024-02-29,87,Confirmed,2024-02-28 13:27:49
ORD102103,NJ01,SUP012,MAT0060,2024-02-21 06:01:41,2024-02-29,128,CREATED,2024-02-22 10:01:41
ORD100063,SH01,SUP010,MAT0065,2024-01-02 15:20:42,2024-01-05,148,Open,2024-01-04 09:20:42
ORD100704,NJ01,,MAT0077,2024-01-19 14:28:08,2024-01-29,72,OPEN,2024-01-21 06:28:08
ORD101362,NJ02,SUP003,MAT0043,2024-02-03 14:07:43,2024-02-13,126,CONFIRMED,2024-02-03 19:07:43
ORD100727,NJ01,SUP011,MAT0072,2024-01-19 18:06:08,2024-01-28,94,CONFIRMED,2024-01-21 18:06:08
ORD101982,SH01,SUP009,MAT0004,2024-02-18 11:04:46,2024-02-24,102,CONFIRMED,2024-02-20 01:04:46
ORD100533,NJ01,SUP011,MAT0024,2024-01-14 15:57:58,2024-01-23,140,Created,2024-01-15 22:57:58
ORD100927,SH01,SUP018,MAT0030,2024-01-23 15:10:50,2024-01-27,128,Created,2024-01-24 17:10:50
ORD101592,NJ02,SUP002,MAT0011,2024-02-09 06:29:51,2024-02-19,136,Created,2024-02-09 23:29:51
ORD100651,NJ01,SUP009,MAT0062,2024-01-17 17:36:06,2024-01-25,172,CREATED,2024-01-17 22:36:06
ORD101996,SH01,SUP006,MAT0065,2024-02-18 15:11:57,2024-02-27,125,CREATED,2024-02-19 19:11:57
ORD100384,NJ02,SUP019,MAT0055,2024-01-10 12:25:01,2024-01-15,184,OPEN,2024-01-10 12:25:01
ORD100786,NJ02,SUP003,MAT0062,2024-01-20 09:14:43,2024-01-22,109,CREATED,2024-01-21 17:14:43
ORD100171,NJ02,SUP017,MAT0029,2024-01-05 18:23:32,2024-01-08,148,Confirmed,2024-01-05 20:23:32
ORD101852,NJ01,SUP007,MAT0075,2024-02-15 12:16:40,2024-02-20,110,Open,2024-02-15 21:16:40
ORD101484,NJ02,SUP014,MAT0061,2024-02-06 15:49:24,2024-02-08,184,CREATED,2024-02-06 18:49:24
ORD101310,NJ02,SUP008,MAT0047,2024-02-02 11:43:56,2024-02-09,135,created ,2024-02-03 12:43:56
ORD102296,SH01,SUP002,MAT0064,2024-02-26 17:50:49,2024-03-03,141,Confirmed,2024-02-27 06:50:49
ORD100015,SH01,SUP018,MAT0069,2024-01-01 08:16:08,2024-01-06,100,Open,2024-01-03 07:16:08
ORD100534,SH01,SUP002,MAT0001,2024-01-14 11:40:11,2024-01-21,112,OPEN,2024-01-15 04:40:11
ORD101406,NJ01,SUP005,MAT0078,2024-02-03 09:37:24,2024-02-06,145,Created,2024-02-03 11:37:24
ORD101559,NJ01,SUP008,MAT0015,2024-02-08 07:43:03,2024-02-13,141,Created,2024-02-08 09:43:03
ORD102197,SH01,SUP008,MAT0027,2024-02-23 14:11:07,2024-02-29,152,created ,2024-02-25 06:11:07
ORD100730,SH01,SUP006,MAT0070,2024-01-19 14:44:31,2024-01-24,98,Open,2024-01-20 10:44:31
ORD100532,NJ01,SUP005,MAT0026,2024-01-14 14:19:26,2024-01-16,92,Open,2024-01-15 16:19:26
ORD100890,SH01,SUP014,MAT0028,2024-01-22 16:31:06,2024-01-26,127,Confirmed,2024-01-24 09:31:06
ORD100856,NJ01,SUP010,MAT0004,2024-01-22 06:45:35,2024-01-29,127,CREATED,2024-01-23 09:45:35
ORD100066,NJ02,SUP019,MAT0078,2024-01-02 06:19:18,2024-01-07,155,CONFIRMED,2024-01-03 02:19:18
ORD102139,NJ01,SUP015,MAT0001,2024-02-22 06:42:17,2024-02-27,64,CONFIRMED,2024-02-22 08:42:17
ORD101629,NJ02,SUP003,MAT0054,2024-02-09 17:53:48,2024-02-11,102,Confirmed,2024-02-11 16:53:48
ORD100679,NJ02,SUP012,MAT0080,2024-01-18 18:54:34,2024-01-20,131,Open,2024-01-20 01:54:34
ORD100634,SH01,SUP018,MAT0073,2024-01-17 16:53:17,2024-01-23,184,CREATED,2024-01-18 16:53:17
ORD101987,SH01,SUP006,MAT0024,2024-02-18 08:46:12,2024-02-23,157,Created,2024-02-20 01:46:12
ORD101866,SH01,SUP016,MAT0039,2024-02-15 09:06:34,2024-02-20,180,Confirmed,2024-02-15 09:06:34
ORD101373,SH01,SUP016,MAT0002,2024-02-03 06:05:47,2024-02-09,70,OPEN,2024-02-05 01:05:47
ORD102169,NJ02,,MAT0039,2024-02-23 12:49:47,2024-02-27,97,CREATED,2024-02-24 02:49:47
ORD100612,NJ02,SUP005,MAT0039,2024-01-16 17:25:50,2024-01-26,115,CONFIRMED,2024-01-18 15:25:50
ORD100877,NJ02,SUP018,MAT0030,2024-01-22 13:25:30,2024-01-28,162,OPEN,2024-01-24 08:25:30
ORD101847,SH01,SUP016,MAT0032,2024-02-14 16:44:04,2024-02-23,139,Open,2024-02-15 13:44:04
ORD102380,NJ01,SUP011,MAT0022,2024-02-28 06:55:51,2024-03-01,148,CONFIRMED,2024-02-29 22:55:51
ORD100583,SH01,SUP019,MAT0054,2024-01-16 18:22:35,2024-01-25,104,CONFIRMED,2024-01-18 17:22:35
ORD100371,SH01,SUP016,MAT0018,2024-01-10 17:04:52,2024-01-18,90,CONFIRMED,2024-01-11 12:04:52
ORD101117,SH01,SUP002,MAT0057,2024-01-28 17:55:32,2024-01-31,113,OPEN,2024-01-30 17:55:32
ORD100001,NJ01,SUP008,MAT0018,2024-01-01 16:07:01,2024-01-07,115,CONFIRMED,2024-01-01 22:07:01
ORD100427,NJ02,SUP014,MAT0052,2024-01-11 14:18:40,2024-01-21,71,Created,2024-01-13 06:18:40
ORD101602,SH01,SUP016,MAT0048,2024-02-09 10:18:42,2024-02-12,120,CONFIRMED,2024-02-10 03:18:42
ORD100068,NJ01,SUP008,MAT0040,2024-01-02 10:32:42,2024-01-09,97,CREATED,2024-01-02 22:32:42
ORD102308,SH01,SUP003,MAT0030,2024-02-26 09:10:12,2024-03-06,158,CONFIRMED,2024-02-27 16:10:12
ORD100549,NJ02,SUP006,MAT0006,2024-01-15 14:12:22,2024-01-23,108,Confirmed,2024-01-16 21:12:22
ORD100728,SH01,SUP007,MAT0003,2024-01-19 11:51:57,2024-01-28,126,CONFIRMED,2024-01-20 11:51:57
ORD101464,SH01,SUP012,MAT0017,2024-02-06 14:12:20,2024-02-14,140,CONFIRMED,2024-02-08 09:12:20
ORD102373,NJ01,,MAT0024,2024-02-28 15:45:47,2024-03-03,139,Confirmed,2024-02-29 05:45:47
ORD101146,NJ02,SUP001,MAT0019,2024-01-29 10:23:19,2024-02-04,93,CREATED,2024-01-30 23:23:19
ORD100166,SH01,SUP007,MAT0009,2024-01-05 18:21:15,2024-01-09,88,Confirmed,2024-01-06 07:21:15
ORD100039,NJ01,SUP002,MAT0066,2024-01-01 13:32:58,2024-01-11,126,Created,2024-01-02 00:32:58
ORD101049,SH01,SUP003,MAT0046,2024-01-26 07:52:10,2024-02-01,154,OPEN,2024-01-27 21:52:10
ORD100492,NJ01,SUP007,MAT0022,2024-01-13 15:30:12,2024-01-16,97,CONFIRMED,2024-01-14 09:30:12
ORD100523,NJ01,SUP005,MAT0067,2024-01-14 16:45:57,2024-01-20,89,CREATED,2024-01-14 19:45:57
ORD100484,NJ02,SUP013,MAT0045,2024-01-13 17:26:10,2024-01-21,83,Confirmed,2024-01-14 17:26:10
ORD100665,SH01,SUP002,MAT0047,2024-01-17 14:44:14,2024-01-21,80,CREATED,2024-01-19 07:44:14
ORD100125,SH01,SUP001,MAT0070,2024-01-04 11:07:49,2024-01-12,123,OPEN,2024-01-05 13:07:49
ORD101763,NJ02,SUP011,MAT0022,2024-02-12 16:39:47,2024-02-14,56,Confirmed,2024-02-14 14:39:47
ORD100692,NJ02,SUP001,MAT0053,2024-01-18 14:35:59,2024-01-24,179,Created,2024-01-19 12:35:59
ORD102291,NJ02,SUP014,MAT0060,2024-02-26 15:40:50,2024-02-29,103,Confirmed,2024-02-28 03:40:50
ORD101001,SH01,SUP006,MAT0009,2024-01-25 12:25:44,2024-01-28,135,Open,2024-01-26 00:25:44
ORD101355,SH01,SUP002,MAT0031,2024-02-03 14:32:13,2024-02-06,121,Created,2024-02-04 02:32:13
ORD101162,NJ02,SUP017,MAT0065,2024-01-29 09:15:48,2024-02-03,123,OPEN,2024-01-29 16:15:48
ORD101765,NJ01,SUP006,MAT0057,2024-02-12 14:09:46,2024-02-18,129,Created,2024-02-13 07:09:46
ORD100700,SH01,SUP002,MAT0004,2024-01-19 07:06:04,2024-01-28,107,OPEN,2024-01-20 16:06:04
ORD100266,NJ01,SUP012,MAT0066,2024-01-07 17:55:22,2024-01-15,160,Confirmed,2024-01-07 23:55:22
ORD100327,SH01,SUP014,MAT0054,2024-01-09 08:51:29,2024-01-11,114,Confirmed,2024-01-10 17:51:29
ORD101116,NJ02,SUP002,MAT0072,2024-01-28 09:31:16,2024-02-04,124,Open,2024-01-28 18:31:16
ORD101314,NJ01,SUP011,MAT0003,2024-02-02 13:32:26,2024-02-07,30,CONFIRMED,2024-02-03 12:32:26
ORD100703,NJ02,SUP016,MAT0060,2024-01-19 06:02:42,2024-01-26,60,Confirmed,2024-01-19 23:02:42
ORD100569,NJ02,SUP012,MAT0007,2024-01-15 14:35:13,2024-01-24,199,CREATED,2024-01-16 19:35:13
ORD101032,SH01,SUP006,MAT0033,2024-01-26 12:17:52,2024-02-01,161,CONFIRMED,2024-01-28 02:17:52
ORD102057,NJ02,SUP020,MAT0064,2024-02-20 10:45:50,2024-02-23,88,Created,2024-02-22 01:45:50
ORD101016,SH01,SUP011,MAT0049,2024-01-25 11:22:51,2024-01-27,178,Created,2024-01-26 14:22:51
ORD102121,NJ02,SUP007,MAT0042,2024-02-21 08:53:12,2024-02-27,117,Open,2024-02-22 09:53:12
ORD101723,NJ02,SUP014,MAT0012,2024-02-11 16:36:30,2024-02-19,63,CREATED,2024-02-12 18:36:30
ORD101295,SH01,SUP005,MAT0034,2024-02-01 11:40:45,2024-02-03,87,Confirmed,2024-02-02 16:40:45
ORD100400,NJ01,SUP020,MAT0018,2024-01-11 17:39:40,2024-01-19,144,CREATED,2024-01-12 06:39:40
ORD102272,NJ01,SUP020,MAT0037,2024-02-26 15:18:39,2024-03-07,106,CREATED,2024-02-26 19:18:39
ORD100982,SH01,SUP017,MAT0069,2024-01-25 09:50:57,2024-02-04,151,CONFIRMED,2024-01-26 20:50:57
ORD101482,NJ01,SUP016,MAT0015,2024-02-06 11:21:38,2024-02-15,142,Open,2024-02-07 16:21:38
ORD100976,NJ02,SUP006,MAT0007,2024-01-24 13:56:44,2024-01-28,140,Open,2024-01-25 12:56:44
ORD101813,NJ02,SUP004,MAT0025,2024-02-13 10:46:41,2024-02-16,96,Confirmed,2024-02-14 02:46:41
ORD101534,NJ02,SUP002,MAT0036,2024-02-07 09:12:03,2024-02-16,147,OPEN,2024-02-07 16:12:03
ORD102268,NJ02,SUP003,MAT0020,2024-02-25 06:09:34,2024-03-04,136,Created,2024-02-25 06:09:34
ORD100572,NJ01,SUP016,MAT0018,2024-01-15 11:44:06,2024-01-17,103,created ,2024-01-17 10:44:06
ORD101453,NJ02,SUP004,MAT0020,2024-02-05 17:21:28,2024-02-07,58,Created,2024-02-07 10:21:28
ORD100507,SH01,SUP008,MAT0007,2024-01-13 12:02:25,2024-01-20,146,CONFIRMED,2024-01-14 18:02:25
ORD102180,SH01,SUP016,MAT0062,2024-02-23 13:51:13,2024-02-28,51,OPEN,2024-02-24 02:51:13
ORD101795,NJ01,SUP007,MAT0039,2024-02-13 09:08:31,2024-02-18,123,OPEN,2024-02-13 14:08:31
ORD100104,NJ01,SUP012,MAT0023,2024-01-03 07:53:12,2024-01-09,186,In Progress,2024-01-03 07:53:12
ORD101598,NJ02,SUP013,MAT0008,2024-02-09 13:01:53,2024-02-19,86,Created,2024-02-10 08:01:53
ORD100913,NJ02,SUP008,MAT0023,2024-01-23 16:17:33,2024-02-01,102,Confirmed,2024-01-25 12:17:33
ORD101833,NJ01,SUP001,MAT0080,2024-02-14 16:26:26,2024-02-22,100,CREATED,2024-02-15 00:26:26
ORD100394,NJ02,SUP006,MAT0011,2024-01-11 13:26:45,2024-01-20,104,Confirmed,2024-01-11 14:26:45
ORD100501,SH01,,MAT0041,2024-01-13 16:27:12,2024-01-17,88,CONFIRMED,2024-01-13 20:27:12
ORD101060,SH01,SUP007,MAT0037,2024-01-27 12:08:27,2024-02-01,156,CONFIRMED,2024-01-29 07:08:27
